epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,1748.47,0.98555,0.52152,0.98767,0.72103,0.78222,0.77995,0.47817,1.22764,0.66622,1.0656,0.0003367,0.0003367,0.0003367
136,1761.29,0.97008,0.50942,0.97727,0.7553,0.75925,0.78117,0.48358,1.23332,0.65302,1.0636,0.00033175,0.00033175,0.00033175
137,1774.08,0.95818,0.50447,0.97555,0.79291,0.76677,0.79839,0.49447,1.24017,0.67037,1.07234,0.0003268,0.0003268,0.0003268
138,1788,0.95227,0.5136,0.97653,0.74571,0.74285,0.75846,0.46869,1.2347,0.67522,1.07131,0.00032185,0.00032185,0.00032185
139,1800.21,0.95915,0.50227,0.97744,0.76321,0.75128,0.78628,0.49352,1.23893,0.67413,1.07567,0.0003169,0.0003169,0.0003169
140,1813.31,0.96123,0.5003,0.97976,0.77796,0.7439,0.79178,0.48937,1.23246,0.67615,1.06967,0.00031195,0.00031195,0.00031195
141,1825.35,0.95501,0.50606,0.97437,0.78864,0.72305,0.76942,0.4883,1.24196,0.67445,1.07371,0.000307,0.000307,0.000307
142,1838.36,0.94124,0.4953,0.96923,0.73144,0.81871,0.77354,0.48893,1.22709,0.66771,1.06671,0.00030205,0.00030205,0.00030205
143,1851.22,0.93818,0.49386,0.97056,0.76652,0.78365,0.75659,0.46256,1.26482,0.74216,1.07674,0.0002971,0.0002971,0.0002971
144,1864.17,0.94482,0.50123,0.97696,0.8029,0.7536,0.78106,0.47991,1.22193,0.66969,1.06234,0.00029215,0.00029215,0.00029215
145,1877.08,0.94589,0.50299,0.97451,0.7337,0.7582,0.77715,0.49009,1.24136,0.65539,1.07182,0.0002872,0.0002872,0.0002872
146,1889.7,0.94454,0.5002,0.97201,0.74483,0.75807,0.78087,0.48731,1.24351,0.6566,1.07487,0.00028225,0.00028225,0.00028225
147,1902.28,0.94706,0.49355,0.97752,0.77755,0.74172,0.75958,0.47873,1.24128,0.69356,1.07876,0.0002773,0.0002773,0.0002773
148,1914.92,0.95637,0.50552,0.97586,0.76563,0.75675,0.77989,0.48395,1.25137,0.6741,1.08115,0.00027235,0.00027235,0.00027235
149,1927.81,0.94786,0.51485,0.98119,0.74868,0.79206,0.79627,0.49915,1.24138,0.65848,1.08146,0.0002674,0.0002674,0.0002674
150,1941.72,0.94037,0.50708,0.97008,0.77201,0.78981,0.80044,0.49948,1.23697,0.68756,1.07161,0.00026245,0.00026245,0.00026245
151,1955.83,0.93514,0.49145,0.9696,0.75181,0.76218,0.76675,0.47991,1.25341,0.68952,1.07975,0.0002575,0.0002575,0.0002575
152,1968.81,0.93158,0.4943,0.97063,0.77267,0.756,0.77444,0.48626,1.22857,0.6696,1.06999,0.00025255,0.00025255,0.00025255
153,1981.24,0.93005,0.48717,0.96079,0.78466,0.75169,0.79953,0.50019,1.23405,0.67587,1.07398,0.0002476,0.0002476,0.0002476
154,1996.08,0.92086,0.48378,0.96104,0.7785,0.81642,0.80244,0.50078,1.22129,0.66209,1.07044,0.00024265,0.00024265,0.00024265
155,2010.67,0.94382,0.49713,0.96998,0.76793,0.80625,0.79991,0.49339,1.25252,0.68016,1.08596,0.0002377,0.0002377,0.0002377
156,2023.44,0.9097,0.46935,0.95643,0.77,0.75453,0.79411,0.5083,1.21465,0.66525,1.06905,0.00023275,0.00023275,0.00023275
157,2037.05,0.90627,0.47844,0.95948,0.77124,0.77204,0.78331,0.49518,1.23276,0.6525,1.07535,0.0002278,0.0002278,0.0002278
158,2050.13,0.91082,0.47687,0.96222,0.75196,0.7716,0.76849,0.48826,1.22689,0.67843,1.07951,0.00022285,0.00022285,0.00022285
159,2063.01,0.91079,0.47539,0.96183,0.75457,0.75736,0.78642,0.49391,1.23391,0.67215,1.07782,0.0002179,0.0002179,0.0002179
160,2076.54,0.9179,0.49038,0.96501,0.79955,0.77062,0.80453,0.5004,1.22482,0.66844,1.07143,0.00021295,0.00021295,0.00021295
161,2088.86,0.91371,0.47968,0.95861,0.74115,0.78759,0.7899,0.50186,1.2414,0.67232,1.07846,0.000208,0.000208,0.000208
162,2101.57,0.88696,0.4605,0.95099,0.76945,0.76198,0.78369,0.50132,1.22842,0.66353,1.07415,0.00020305,0.00020305,0.00020305
163,2114.43,0.90653,0.4778,0.96052,0.77355,0.7333,0.77948,0.50162,1.22898,0.65131,1.07693,0.0001981,0.0001981,0.0001981
164,2127.15,0.88366,0.46093,0.94558,0.75712,0.78895,0.78956,0.49585,1.21419,0.66206,1.0768,0.00019315,0.00019315,0.00019315
165,2139.81,0.88619,0.4685,0.95118,0.72167,0.79393,0.77696,0.49936,1.21776,0.665,1.07553,0.0001882,0.0001882,0.0001882
166,2152.53,0.89498,0.47206,0.95764,0.76747,0.74455,0.77372,0.4954,1.22759,0.66181,1.07746,0.00018325,0.00018325,0.00018325
167,2165.32,0.88984,0.46085,0.95108,0.75679,0.77154,0.77836,0.49512,1.21872,0.66106,1.07392,0.0001783,0.0001783,0.0001783
168,2177.51,0.91078,0.4797,0.96096,0.76301,0.74774,0.7731,0.49508,1.2167,0.66287,1.07433,0.00017335,0.00017335,0.00017335
169,2189.83,0.88449,0.46133,0.95298,0.73356,0.7608,0.77584,0.49457,1.20704,0.67451,1.06729,0.0001684,0.0001684,0.0001684
170,2202.19,0.86066,0.43993,0.94761,0.75845,0.78145,0.78958,0.50272,1.21526,0.66869,1.06915,0.00016345,0.00016345,0.00016345
171,2214.64,0.88453,0.45865,0.95274,0.74348,0.8086,0.79424,0.51078,1.20713,0.65637,1.06762,0.0001585,0.0001585,0.0001585
172,2228.85,0.85931,0.44029,0.94499,0.73939,0.80127,0.78293,0.50203,1.21549,0.68124,1.07348,0.00015355,0.00015355,0.00015355
173,2241.45,0.88271,0.46632,0.949,0.8013,0.75734,0.79132,0.5079,1.21692,0.66964,1.06981,0.0001486,0.0001486,0.0001486
174,2254.16,0.87199,0.45656,0.94236,0.78023,0.81244,0.79724,0.51748,1.20779,0.66263,1.0697,0.00014365,0.00014365,0.00014365
175,2268.38,0.86121,0.44446,0.94512,0.78927,0.77944,0.80464,0.51355,1.21407,0.66281,1.07103,0.0001387,0.0001387,0.0001387
